,0
24676,0
24677,0
24678,0
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,0
24686,0
24687,0
24688,-1
24689,0
24690,0
24691,0
24692,0
24693,0
24694,-1
24695,-1
24696,-1
24697,-1
24698,-1
24699,-1
24700,-1
24701,-1
24702,0
24703,0
24704,0
24705,0
24706,0
24707,-1
24708,0
24709,0
24710,1
24711,1
24712,1
24713,1
24714,1
24715,1
24716,0
24717,0
24718,-1
24719,-1
24720,-1
24721,0
24722,-1
24723,0
24724,-1
24725,-1
24726,-1
24727,-1
24728,-1
24729,-1
24730,-1
24731,-1
24732,0
24733,1
24734,0
24735,0
24736,0
24737,0
24738,0
24739,1
24740,0
24741,0
24742,1
24743,0
24744,1
24745,0
24746,0
24747,-1
24748,-1
24749,-1
24750,0
24751,0
24752,0
24753,-1
24754,0
24755,1
24756,1
24757,1
24758,1
24759,1
24760,0
24761,-1
24762,0
24763,-1
24764,0
24765,0
24766,1
24767,1
24768,1
24769,1
24770,1
24771,0
24772,0
24773,0
24774,1
24775,1
24776,1
24777,1
24778,0
24779,0
24780,0
24781,1
24782,1
24783,0
24784,0
24785,0
24786,-1
24787,-1
24788,-1
24789,-1
24790,0
24791,0
24792,1
24793,1
24794,1
24795,0
24796,-1
24797,0
24798,0
24799,0
24800,0
24801,0
24802,0
24803,-1
24804,0
24805,-1
24806,0
24807,-1
24808,0
24809,0
24810,1
24811,1
24812,1
24813,1
24814,1
24815,-1
24816,0
24817,0
24818,0
24819,0
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,-1
24829,0
24830,-1
24831,0
24832,-1
24833,-1
24834,-1
24835,-1
24836,-1
24837,0
24838,0
24839,0
24840,1
24841,0
24842,0
24843,0
24844,0
24845,-1
24846,-1
24847,-1
24848,-1
24849,-1
24850,0
24851,0
24852,0
24853,0
24854,0
24855,0
24856,1
24857,1
24858,1
24859,1
24860,1
24861,1
24862,1
24863,0
24864,0
24865,0
24866,0
24867,-1
24868,-1
24869,-1
24870,-1
24871,-1
24872,-1
24873,-1
24874,-1
24875,-1
24876,-1
24877,0
24878,0
24879,0
24880,0
24881,0
24882,0
24883,1
24884,1
24885,1
24886,0
24887,0
24888,0
24889,0
24890,0
24891,0
24892,0
24893,0
24894,1
24895,-1
24896,-1
24897,-1
24898,-1
24899,-1
24900,-1
24901,-1
24902,-1
24903,-1
24904,-1
24905,-1
24906,-1
24907,-1
24908,-1
24909,-1
24910,0
24911,0
24912,-1
24913,0
24914,-1
24915,-1
24916,-1
24917,-1
24918,-1
24919,-1
24920,-1
24921,-1
24922,0
24923,1
24924,0
24925,1
24926,1
24927,1
24928,1
24929,1
24930,1
24931,0
24932,0
24933,-1
24934,0
24935,-1
24936,0
24937,0
24938,0
24939,0
24940,-1
24941,-1
24942,-1
24943,-1
24944,-1
24945,0
24946,0
24947,0
24948,-1
24949,-1
24950,-1
24951,-1
24952,-1
24953,0
24954,0
24955,1
24956,0
24957,0
24958,0
24959,-1
24960,-1
24961,-1
24962,-1
24963,-1
24964,-1
24965,-1
24966,-1
24967,0
24968,0
24969,0
24970,1
24971,1
24972,1
24973,0
24974,1
24975,0
24976,1
24977,0
24978,0
24979,-1
24980,-1
24981,-1
24982,0
24983,1
24984,1
24985,1
24986,1
24987,-1
24988,0
24989,-1
24990,-1
24991,0
24992,0
24993,0
24994,0
24995,0
24996,1
24997,1
24998,0
24999,0
25000,0
25001,0
25002,-1
25003,1
25004,1
25005,0
25006,1
25007,1
25008,1
25009,0
25010,0
25011,0
25012,0
25013,0
25014,1
25015,1
25016,1
25017,1
25018,0
25019,0
25020,0
25021,0
25022,-1
25023,0
25024,-1
25025,0
25026,0
25027,1
25028,1
25029,1
25030,1
25031,1
25032,0
25033,0
25034,1
25035,1
25036,1
25037,1
25038,1
25039,0
25040,0
25041,-1
25042,0
25043,0
25044,0
25045,1
25046,1
25047,1
25048,1
25049,1
25050,0
25051,0
25052,1
25053,1
25054,1
25055,1
25056,1
25057,0
25058,0
25059,0
25060,-1
25061,-1
25062,-1
25063,-1
25064,-1
25065,0
25066,0
25067,1
25068,0
25069,-1
25070,0
25071,-1
25072,-1
25073,-1
25074,-1
25075,0
25076,-1
25077,0
25078,0
25079,0
25080,-1
25081,0
25082,0
25083,0
25084,0
25085,-1
25086,-1
25087,-1
25088,-1
25089,-1
25090,-1
25091,-1
25092,-1
25093,-1
25094,-1
25095,0
25096,0
25097,0
25098,0
25099,1
25100,0
25101,0
25102,0
25103,1
25104,0
25105,0
25106,0
25107,0
25108,0
25109,-1
25110,0
25111,0
25112,0
25113,0
25114,-1
25115,0
25116,0
25117,-1
25118,-1
25119,0
25120,-1
25121,0
25122,0
25123,1
25124,1
25125,1
25126,0
25127,1
25128,0
25129,0
25130,0
25131,0
25132,0
25133,0
25134,0
25135,1
25136,1
25137,1
25138,1
25139,0
25140,0
25141,0
25142,0
25143,0
25144,0
25145,0
25146,0
25147,0
25148,0
25149,1
25150,0
25151,0
25152,0
25153,0
25154,-1
25155,0
25156,0
25157,0
25158,0
25159,0
25160,0
25161,0
25162,0
25163,0
25164,0
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,0
25172,0
25173,-1
25174,-1
25175,-1
25176,-1
25177,0
25178,0
25179,0
25180,0
25181,0
25182,0
25183,0
25184,1
25185,1
25186,1
25187,0
25188,0
25189,-1
25190,-1
25191,-1
25192,0
25193,-1
25194,0
25195,0
25196,0
25197,0
25198,1
25199,0
25200,1
25201,0
25202,0
25203,-1
25204,0
25205,-1
25206,0
25207,0
25208,0
25209,0
25210,1
25211,1
25212,1
25213,1
25214,1
25215,1
25216,0
25217,0
25218,0
25219,1
25220,1
25221,1
25222,1
25223,1
25224,0
25225,0
25226,-1
25227,-1
25228,-1
25229,0
25230,0
25231,0
25232,0
25233,0
25234,0
25235,-1
25236,-1
25237,-1
25238,-1
25239,0
25240,0
25241,0
25242,0
25243,0
25244,-1
25245,-1
25246,0
25247,0
25248,1
25249,1
25250,1
25251,1
25252,0
25253,1
25254,1
25255,1
25256,1
25257,1
25258,0
25259,0
25260,0
25261,0
25262,0
25263,0
25264,0
25265,0
25266,0
25267,0
25268,0
25269,0
25270,-1
25271,-1
25272,-1
25273,0
25274,0
25275,1
25276,0
25277,0
25278,0
25279,-1
25280,0
25281,-1
25282,0
25283,0
25284,1
25285,0
25286,1
25287,1
25288,0
25289,0
25290,1
25291,0
25292,0
25293,0
25294,-1
25295,-1
25296,0
25297,-1
25298,-1
25299,-1
25300,-1
25301,-1
25302,-1
25303,-1
25304,-1
25305,0
25306,0
25307,0
25308,-1
25309,-1
25310,-1
25311,-1
25312,-1
25313,-1
25314,0
25315,0
25316,0
25317,0
25318,1
25319,1
25320,1
25321,1
25322,1
25323,1
25324,-1
25325,-1
25326,-1
25327,-1
25328,0
25329,-1
25330,-1
25331,-1
25332,-1
25333,-1
25334,-1
25335,0
25336,-1
25337,0
25338,0
25339,0
25340,0
25341,0
25342,-1
25343,0
25344,0
25345,0
25346,0
25347,1
25348,1
25349,0
25350,0
25351,0
25352,-1
25353,-1
25354,0
25355,1
25356,1
25357,1
25358,1
25359,1
25360,-1
25361,-1
25362,0
25363,0
25364,0
25365,0
25366,0
25367,0
25368,0
25369,1
25370,1
25371,1
25372,1
25373,1
25374,-1
25375,-1
25376,0
25377,0
25378,0
25379,0
25380,0
25381,0
25382,0
25383,0
25384,0
25385,0
25386,0
25387,0
25388,0
25389,0
25390,1
25391,0
25392,1
25393,1
25394,1
25395,0
25396,1
25397,0
25398,0
25399,0
25400,0
25401,0
25402,0
25403,0
25404,0
25405,0
25406,0
25407,0
25408,0
25409,0
25410,1
25411,1
25412,1
25413,0
25414,0
25415,0
25416,0
25417,0
25418,0
25419,0
25420,0
25421,0
25422,0
25423,-1
25424,-1
25425,-1
25426,-1
25427,-1
25428,-1
25429,0
25430,1
25431,1
25432,1
25433,1
25434,1
25435,0
25436,1
25437,0
25438,0
25439,0
25440,0
25441,-1
25442,-1
25443,-1
25444,0
25445,0
25446,0
25447,0
25448,0
25449,0
25450,-1
25451,-1
25452,0
25453,0
25454,0
25455,0
25456,0
25457,0
