,0
24602,0
24603,1
24604,1
24605,0
24606,0
24607,0
24608,-1
24609,-1
24610,-1
24611,-1
24612,-1
24613,-1
24614,-1
24615,-1
24616,-1
24617,-1
24618,-1
24619,-1
24620,-1
24621,-1
24622,-1
24623,-1
24624,-1
24625,-1
24626,1
24627,1
24628,0
24629,1
24630,1
24631,1
24632,0
24633,0
24634,0
24635,0
24636,-1
24637,-1
24638,0
24639,-1
24640,-1
24641,-1
24642,-1
24643,0
24644,0
24645,0
24646,0
24647,-1
24648,-1
24649,-1
24650,-1
24651,-1
24652,-1
24653,-1
24654,-1
24655,-1
24656,0
24657,1
24658,1
24659,0
24660,0
24661,0
24662,0
24663,-1
24664,-1
24665,-1
24666,-1
24667,-1
24668,-1
24669,-1
24670,-1
24671,-1
24672,-1
24673,-1
24674,0
24675,1
24676,1
24677,1
24678,1
24679,1
24680,1
24681,1
24682,1
24683,1
24684,0
24685,-1
24686,-1
24687,0
24688,-1
24689,-1
24690,-1
24691,-1
24692,-1
24693,-1
24694,-1
24695,-1
24696,-1
24697,-1
24698,-1
24699,-1
24700,-1
24701,-1
24702,0
24703,-1
24704,0
24705,1
24706,0
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,0
24716,0
24717,-1
24718,-1
24719,-1
24720,-1
24721,-1
24722,-1
24723,-1
24724,-1
24725,-1
24726,-1
24727,-1
24728,-1
24729,-1
24730,-1
24731,-1
24732,0
24733,1
24734,1
24735,0
24736,0
24737,1
24738,1
24739,1
24740,0
24741,0
24742,-1
24743,0
24744,0
24745,0
24746,0
24747,-1
24748,-1
24749,-1
24750,1
24751,1
24752,1
24753,0
24754,1
24755,1
24756,1
24757,1
24758,1
24759,0
24760,0
24761,1
24762,1
24763,1
24764,1
24765,1
24766,1
24767,1
24768,1
24769,1
24770,1
24771,1
24772,1
24773,0
24774,1
24775,1
24776,1
24777,1
24778,1
24779,1
24780,0
24781,0
24782,-1
24783,-1
24784,-1
24785,0
24786,-1
24787,-1
24788,0
24789,-1
24790,0
24791,0
24792,1
24793,1
24794,1
24795,0
24796,-1
24797,-1
24798,0
24799,0
24800,-1
24801,-1
24802,-1
24803,-1
24804,0
24805,1
24806,1
24807,1
24808,1
24809,1
24810,1
24811,1
24812,1
24813,1
24814,1
24815,0
24816,1
24817,0
24818,1
24819,1
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,-1
24829,-1
24830,-1
24831,-1
24832,-1
24833,-1
24834,-1
24835,-1
24836,-1
24837,0
24838,0
24839,0
24840,-1
24841,-1
24842,-1
24843,-1
24844,-1
24845,-1
24846,-1
24847,-1
24848,-1
24849,-1
24850,0
24851,0
24852,1
24853,1
24854,1
24855,1
24856,1
24857,1
24858,1
24859,1
24860,1
24861,1
24862,1
24863,-1
24864,-1
24865,-1
24866,-1
24867,-1
24868,-1
24869,-1
24870,-1
24871,-1
24872,-1
24873,-1
24874,-1
24875,-1
24876,-1
24877,0
24878,1
24879,1
24880,1
24881,1
24882,0
24883,1
24884,0
24885,1
24886,1
24887,0
24888,0
24889,0
24890,-1
24891,-1
24892,0
24893,-1
24894,-1
24895,-1
24896,-1
24897,-1
24898,-1
24899,-1
24900,-1
24901,-1
24902,-1
24903,-1
24904,-1
24905,-1
24906,-1
24907,-1
24908,-1
24909,-1
24910,-1
24911,-1
24912,-1
24913,-1
24914,-1
24915,-1
24916,-1
24917,-1
24918,-1
24919,-1
24920,-1
24921,0
24922,1
24923,1
24924,1
24925,1
24926,1
24927,1
24928,1
24929,1
24930,0
24931,0
24932,0
24933,-1
24934,-1
24935,-1
24936,-1
24937,-1
24938,-1
24939,-1
24940,-1
24941,-1
24942,-1
24943,-1
24944,-1
24945,-1
24946,-1
24947,-1
24948,-1
24949,-1
24950,-1
24951,-1
24952,-1
24953,0
24954,0
24955,-1
24956,-1
24957,-1
24958,-1
24959,-1
24960,-1
24961,-1
24962,-1
24963,-1
24964,-1
24965,0
24966,0
24967,0
24968,0
24969,1
24970,1
24971,1
24972,1
24973,0
24974,1
24975,0
24976,-1
24977,1
24978,0
24979,0
24980,0
24981,0
24982,0
24983,0
24984,0
24985,0
24986,0
24987,-1
24988,-1
24989,-1
24990,0
24991,1
24992,1
24993,0
24994,0
24995,1
24996,1
24997,0
24998,1
24999,1
25000,1
25001,0
25002,1
25003,1
25004,1
25005,1
25006,1
25007,1
25008,1
25009,1
25010,1
25011,1
25012,1
25013,1
25014,1
25015,1
25016,1
25017,0
25018,0
25019,0
25020,0
25021,0
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,1
25030,1
25031,1
25032,1
25033,1
25034,1
25035,1
25036,1
25037,1
25038,1
25039,0
25040,1
25041,1
25042,1
25043,1
25044,1
25045,1
25046,1
25047,1
25048,1
25049,1
25050,1
25051,1
25052,0
25053,1
25054,1
25055,0
25056,-1
25057,-1
25058,-1
25059,-1
25060,-1
25061,-1
25062,0
25063,-1
25064,-1
25065,-1
25066,0
25067,-1
25068,-1
25069,-1
25070,0
25071,-1
25072,-1
25073,-1
25074,-1
25075,-1
25076,-1
25077,0
25078,0
25079,0
25080,-1
25081,-1
25082,-1
25083,-1
25084,-1
25085,-1
25086,-1
25087,-1
25088,-1
25089,-1
25090,-1
25091,-1
25092,-1
25093,-1
25094,0
25095,0
25096,1
25097,0
25098,1
25099,1
25100,0
25101,0
25102,0
25103,0
25104,0
25105,0
25106,0
25107,0
25108,-1
25109,-1
25110,0
25111,-1
25112,-1
25113,-1
25114,-1
25115,-1
25116,-1
25117,0
25118,0
25119,1
25120,0
25121,0
25122,1
25123,1
25124,1
25125,1
25126,0
25127,0
25128,0
25129,-1
25130,0
25131,1
25132,0
25133,0
25134,0
25135,0
25136,0
25137,1
25138,1
25139,0
25140,-1
25141,0
25142,0
25143,0
25144,1
25145,0
25146,0
25147,0
25148,0
25149,0
25150,0
25151,0
25152,-1
25153,-1
25154,0
25155,0
25156,0
25157,0
25158,0
25159,0
25160,1
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,0
25171,0
25172,0
25173,-1
25174,-1
25175,-1
25176,0
25177,0
25178,0
25179,1
25180,1
25181,1
25182,0
25183,0
25184,-1
25185,0
25186,0
25187,-1
25188,-1
25189,-1
25190,-1
25191,-1
25192,0
25193,0
25194,0
25195,0
25196,0
25197,0
25198,1
25199,0
25200,0
25201,0
25202,0
25203,-1
25204,-1
25205,0
25206,1
25207,1
25208,1
25209,1
25210,1
25211,1
25212,1
25213,1
25214,1
25215,1
25216,1
25217,1
25218,0
25219,1
25220,0
25221,0
25222,0
25223,0
25224,0
25225,0
25226,0
25227,0
25228,0
25229,-1
25230,-1
25231,-1
25232,0
25233,0
25234,0
25235,-1
25236,-1
25237,-1
25238,-1
25239,-1
25240,0
25241,0
25242,0
25243,0
25244,0
25245,0
25246,0
25247,0
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,0
25259,0
25260,1
25261,0
25262,0
25263,0
25264,0
25265,-1
25266,-1
25267,0
25268,0
25269,0
25270,0
25271,0
25272,0
25273,0
25274,-1
25275,0
25276,0
25277,0
25278,0
25279,0
25280,0
25281,0
25282,0
25283,0
25284,1
25285,1
25286,0
25287,0
25288,0
25289,0
25290,0
25291,-1
25292,-1
25293,-1
25294,-1
25295,-1
25296,-1
25297,-1
25298,-1
25299,-1
25300,-1
25301,-1
25302,-1
25303,-1
25304,-1
25305,-1
25306,-1
25307,-1
25308,-1
25309,-1
25310,-1
25311,-1
25312,-1
25313,-1
25314,1
25315,1
25316,1
25317,1
25318,1
25319,1
25320,1
25321,1
25322,1
25323,0
25324,-1
25325,-1
25326,-1
25327,-1
25328,-1
25329,-1
25330,-1
25331,-1
25332,-1
25333,-1
25334,-1
25335,-1
25336,0
25337,-1
25338,-1
25339,0
25340,0
25341,0
25342,0
25343,0
25344,0
25345,0
25346,0
25347,0
25348,0
25349,0
25350,1
25351,1
25352,0
25353,0
25354,1
25355,1
25356,0
25357,1
25358,0
25359,1
25360,-1
25361,0
25362,0
25363,0
25364,1
25365,1
25366,1
25367,1
25368,1
25369,1
25370,1
25371,1
25372,1
25373,1
25374,-1
25375,-1
25376,-1
25377,0
25378,0
25379,-1
25380,0
25381,0
25382,-1
25383,0
25384,0
25385,0
25386,0
25387,0
25388,1
25389,1
25390,1
25391,1
25392,1
25393,1
25394,1
25395,0
25396,0
25397,0
25398,0
25399,0
25400,0
25401,-1
25402,-1
25403,0
25404,0
25405,1
25406,1
25407,0
25408,0
25409,0
25410,1
25411,1
25412,1
25413,0
25414,0
25415,0
25416,0
25417,0
25418,-1
25419,-1
25420,-1
25421,-1
25422,-1
25423,-1
25424,-1
25425,0
25426,0
25427,1
25428,1
25429,1
25430,1
25431,1
25432,1
25433,1
25434,1
25435,0
25436,0
25437,0
25438,0
25439,0
25440,0
25441,-1
25442,-1
25443,-1
25444,0
25445,0
25446,-1
25447,-1
25448,0
25449,0
25450,0
25451,0
25452,0
25453,0
25454,0
25455,0
25456,0
25457,0
